Place,Crop_Name,Year,Area_Planted,Total_production,Rainfall,Humidity,Temperature,Pesticides,Soil_ph,N,P,K
Gwanda,"Rice, paddy",2004,38,11584,1010,20.59541693,17,40,5.68597166,13,60,25
Gwanda,Sorghum,2004,26,3333,1010,18.90705639,20,40,5.759237003,25,70,16
Gwanda,Soybeans,2004,419,3600,1010,21.33953114,23,40,5.873171894,31,55,22
Gwanda,Sweet potatoes,2004,24,45360,1010,24.24045875,16,40,5.926676985,40,64,16
Gwanda,Wheat,2004,727,12442,1010,23.02251117,22,40,5.95561668,2,61,20
Gwanda,Cassava,2005,140,117628,1010,18.77621951,18,40,5.949949081,26,65,22
Gwanda,Maize,2005,846,6736,1010,20.31564139,20,40,5.789214289,17,57,21
Gwanda,Potatoes,2005,33,23646,1010,23.3334788,19,40,5.581021521,26,80,18
Gwanda,"Rice, paddy",2005,7,6977,1010,23.42829938,18,40,5.689858133,17,59,17
Gwanda,Sorghum,2005,178,3333,1010,23.20591245,22,40,5.794158504,27,59,22
Gwanda,Soybeans,2005,179,3793,1010,18.28173015,20,40,5.748190463,28,58,24
Gwanda,Sweet potatoes,2005,1287,46159,1010,19.87070659,17,40,5.566522896,25,57,19
Gwanda,Wheat,2005,133,10946,1010,18.67170854,20,40,5.809419584,28,80,17
Gwanda,Cassava,2006,575,117201,1010,21.17919701,22,40,5.887263027,25,60,22
Gwanda,Maize,2006,350,4687,1010,18.72479695,16,40,5.99812453,12,78,23
Gwanda,Potatoes,2006,227,52148,1010,24.36314135,21,40,5.792744849,6,77,25
Gwanda,"Rice, paddy",2006,110,4947,1010,20.39659714,21,40,5.912289889,22,79,17
Gwanda,Sorghum,2006,316,4091,1010,21.21092266,19,40,5.788386951,27,80,15
Gwanda,Soybeans,2006,31,4286,1010,19.63438599,21,40,5.728233081,10,55,23
Gwanda,Sweet potatoes,2006,291,44240,1010,22.42610972,23,40,5.833940084,23,65,20
Gwanda,Wheat,2006,158,10000,1010,23.10538637,21,40,5.967533236,19,78,16
Gwanda,Cassava,2007,308,115387,1010,18.29318436,18,40,5.625096446,19,65,25
Gwanda,Maize,2007,310,5091,1010,21.07643273,18,40,5.515615023,22,70,19
Gwanda,Potatoes,2007,250,62138,1010,18.8251973,17,40,5.954665349,37,64,22
Gwanda,"Rice, paddy",2007,487,5143,1010,21.47324158,20,40,5.74644777,11,71,17
Gwanda,Sorghum,2007,149,4031,1010,23.2353604,20,40,5.877347515,18,79,20
Gwanda,Soybeans,2007,81,6883,1010,19.2303162,16,40,5.979973965,21,63,17
Gwanda,Sweet potatoes,2007,21,58855,1010,19.17651433,17,40,5.635993966,24,80,22
Gwanda,Wheat,2007,948,10000,1010,18.15302753,18,40,5.635231778,34,60,22
Gwanda,Cassava,2008,17,148084,1010,23.61670065,19,40,5.679224346,16,75,21
Gwanda,Maize,2008,795,7946,1010,20.81527638,25,40,5.670062975,17,77,23
Gwanda,Potatoes,2008,503,85085,1010,24.54038287,19,40,5.724242065,37,72,18
Gwanda,"Rice, paddy",2008,551,5084,1010,20.31871249,22,40,5.811314232,40,73,20
Gwanda,Sorghum,2008,54,929,1010,24.45202552,20,40,5.783425416,9,77,17
Gwanda,Soybeans,2008,119,8575,1010,18.37477907,15,40,5.607808432,1,62,23
Gwanda,Sweet potatoes,2008,453,65437,1010,21.59396123,23,40,5.946999529,33,59,22
Gwanda,Wheat,2008,9,10000,1010,24.87304788,22,40,5.852046999,23,59,19
Gwanda,Cassava,2009,15,151759,1010,18.09224048,21,40,5.824090984,6,62,22
Gwanda,Maize,2009,62,6614,1010,21.14544088,16,40,5.502999119,25,63,20
Gwanda,Potatoes,2009,169,86509,1010,19.68751084,20,40,5.821649914,7,79,23
Gwanda,"Rice, paddy",2009,66,6028,1010,19.7520218,21,40,5.711439256,8,72,17
Gwanda,Sorghum,2009,9,2480,1010,24.84207559,20,40,5.514927264,27,64,15
Gwanda,Soybeans,2009,35,4449,1010,24.25386207,22,40,5.99616119,28,66,23
Gwanda,Sweet potatoes,2009,6,66475,1010,23.75560241,16,40,5.695422863,32,57,18
Gwanda,Wheat,2009,1203,10000,1010,20.70099804,20,40,5.833010958,27,56,22
Gwanda,Cassava,2010,988,155782,1010,18.93146941,21,40,5.568456899,17,77,24
Gwanda,Maize,2010,1294,7200,1010,23.22197648,23,40,5.645435626,0,65,15
Gwanda,Potatoes,2010,670,87425,1010,21.0278674,24,40,5.821194486,13,72,21
Gwanda,"Rice, paddy",2010,248,7403,1010,24.96969858,20,40,5.659254981,34,60,23
Gwanda,Sorghum,2010,1251,2814,1010,18.57086554,22,40,5.945465949,9,80,19
Gwanda,Soybeans,2010,90,4446,1010,24.92607153,20,40,5.951177452,11,72,20
Gwanda,Sweet potatoes,2010,435,63001,1010,19.90790546,17,40,5.520880014,3,67,24
Gwanda,Wheat,2010,341,10526,1010,24.96881755,17,40,5.578410206,35,69,23
Gwanda,Cassava,2011,92,133649,1010,22.89464642,25,40,5.608165195,3,77,25
Gwanda,Maize,2011,450,7376,1010,20.4555596,17,40,5.609435128,23,62,19
Gwanda,Potatoes,2011,429,81366,1010,19.38602098,18,40,5.509295379,22,71,17
Gwanda,"Rice, paddy",2011,305,8914,1010,22.3104551,23,40,5.902033406,31,79,25
Gwanda,Sorghum,2011,91,3320,1010,21.98879437,23,40,5.744117663,34,59,18
Gwanda,Soybeans,2011,79,5294,1010,19.37703396,18,40,5.717143397,12,63,17
Gwanda,Sweet potatoes,2011,37,65512,1010,20.51346956,19,40,5.542690119,27,56,20
Gwanda,Wheat,2011,10,10959,1010,24.03553105,23,40,5.858617867,7,63,24
Gwanda,Cassava,2012,336,100073,1010,22.89845607,20,40,5.618844277,24,67,22
Gwanda,Maize,2012,2009,7770,1010,22.7182355,21,40,5.606620346,11,71,24
Gwanda,Potatoes,2012,1661,69381,1010,18.22590825,25,40,5.582178402,37,74,15
Gwanda,"Rice, paddy",2012,637,7703,1010,24.91506728,15,40,5.56503533,25,76,24
Gwanda,Sorghum,2012,1345,998,1010,21.27833035,19,40,5.889614577,34,66,17
Gwanda,Soybeans,2012,418,1641,1010,22.77255917,23,40,5.934136378,20,69,15
Gwanda,Sweet potatoes,2012,1182,52954,1010,18.97267518,23,40,5.683548308,37,65,16
Gwanda,Wheat,2012,100,11258,1010,22.27512704,25,40,5.70836603,18,74,15
Gwanda,Cassava,2013,263,140517,1010,24.35679348,24,40,5.948164454,4,67,25
Gwanda,Maize,2013,605,9467,1010,19.60379304,22,40,5.774755144,37,56,25
Gwanda,Potatoes,2013,210,63303,1010,20.18238348,19,40,5.97229163,5,59,15
Gwanda,"Rice, paddy",2013,349,12744,1010,23.02410338,19,40,5.532100554,11,61,21
Gwanda,Sorghum,2013,617,2415,1010,18.86880997,23,40,5.669560726,22,80,20
Gwanda,Soybeans,2013,210,4405,1010,24.13995025,19,40,5.655726817,12,61,19
Gwanda,Sweet potatoes,2013,98,73409,1010,21.35793891,16,40,5.591704014,5,74,21
Gwanda,Wheat,2013,454,9022,1010,24.90814655,18,40,5.932323085,27,69,22
Gwanda,Cassava,1990,37,100000,591,21.43780702,15,26156,5.824208309,31,75,18
Gwanda,Cassava,1990,15,100000,591,23.77201471,17,26156,5.86442953,36,68,20
Gwanda,Maize,1990,1520,34608,591,18.48522915,21,26156,5.866744372,5,65,16
Gwanda,Maize,1990,4,34608,591,20.74619325,24,26156,5.706198621,32,79,15
Gwanda,Potatoes,1990,1292,202747,591,22.74378977,24,26156,5.940546818,11,78,22
Gwanda,Potatoes,1990,526,202747,591,20.57940608,23,26156,5.916779289,0,55,22
Gwanda,"Rice, paddy",1990,790,36709,591,22.91244883,21,26156,5.779090476,14,59,15
Gwanda,"Rice, paddy",1990,87,36709,591,19.27907819,24,26156,5.82738029,29,68,23
Gwanda,Sorghum,1990,140,28116,591,18.18325169,25,26156,5.514234138,32,68,19
Gwanda,Sorghum,1990,1283,28116,591,24.93896255,21,26156,5.662699104,17,64,17
Gwanda,Soybeans,1990,1291,21566,591,20.01730914,17,26156,5.86390397,13,69,19
Gwanda,Soybeans,1990,221,21566,591,24.75485098,24,26156,5.624690248,14,67,22
Gwanda,Sweet potatoes,1990,1281,131864,591,23.96362799,19,26156,5.591560999,9,69,20
Gwanda,Sweet potatoes,1990,323,131864,591,22.33195853,16,26156,5.976312538,20,73,22
Gwanda,Wheat,1990,987,18947,591,20.83398341,19,26156,5.669236258,40,78,20
Gwanda,Wheat,1990,226,18947,591,21.79992115,20,26156,5.961934481,27,72,23
Gwanda,Cassava,1991,273,100000,591,24.67385131,20,26156,5.690065688,14,67,15
Gwanda,Cassava,1991,120,100000,591,24.32991649,18,26156,5.698371311,7,56,18
Gwanda,Maize,1991,205,40444,591,23.22323766,20,26156,5.59503163,27,65,18
Gwanda,Maize,1991,185,40444,591,21.90539577,24,26156,5.525904526,30,63,16
Gwanda,Potatoes,1991,631,205692,591,24.89487354,20,26156,5.819403771,37,70,25
Gwanda,Potatoes,1991,166,205692,591,21.1893007,21,26156,5.562201934,27,63,19
Gwanda,"Rice, paddy",1991,133,40294,591,20.24768314,19,26156,5.630664753,22,60,24
Gwanda,"Rice, paddy",1991,125,40294,591,57.92887167,37,26156,6.03160778,3,72,24
Gwanda,Sorghum,1991,8,33320,591,62.73178224,37,26156,5.269084669,40,59,23
Gwanda,Sorghum,1991,9,33320,591,59.38967583,29,26156,5.985792703,33,73,23
Gwanda,Soybeans,1991,161,22750,591,43.35795962,27,26156,6.09186275,27,57,24
Gwanda,Soybeans,1991,1025,22750,591,55.46985938,21,26156,5.624731338,10,79,18
Gwanda,Sweet potatoes,1991,1319,131364,591,42.35249879,30,26156,6.446091759,30,75,25
Gwanda,Sweet potatoes,1991,1235,131364,591,45.03186173,32,26156,5.623490043,40,70,20
Gwanda,Wheat,1991,1416,18972,591,38.23184742,33,26156,5.864623352,38,55,19
Gwanda,Wheat,1991,36,18972,591,63.47742011,29,26156,5.761702519,35,58,20
Gwanda,Cassava,1992,15,100000,591,67.38680755,30,26156,4.696518678,38,61,21
Gwanda,Cassava,1992,6,100000,591,68.75810535,35,26156,5.269504214,33,58,24
Gwanda,Maize,1992,90,45237,591,40.03262418,34,26156,7.445444883,16,56,17
Gwanda,Maize,1992,568,45237,591,49.47225353,29,26156,5.833031708,31,72,17
Gwanda,Potatoes,1992,395,199039,591,56.67369054,31,26156,7.339320929,16,80,20
Gwanda,Potatoes,1992,196,199039,591,57.23265151,29,26156,6.347929353,27,72,17
Gwanda,"Rice, paddy",1992,23,52075,591,34.13737127,27,26156,4.697750704,40,62,19
Gwanda,"Rice, paddy",1992,119,52075,591,38.80023714,21,26156,4.962661422,18,58,16
Gwanda,Sorghum,1992,132,36217,591,34.69776639,18,26156,4.964887857,3,68,16
Gwanda,Sorghum,1992,66,36217,591,37.73992903,37,26156,5.642813116,26,67,24
Gwanda,Soybeans,1992,123,22915,591,40.1242747,25,26156,5.6093956,16,70,20
Gwanda,Soybeans,1992,56,22915,591,55.96805489,19,26156,4.681576043,24,63,19
Gwanda,Sweet potatoes,1992,561,127273,591,50.12323801,29,26156,5.70951224,9,76,25
Gwanda,Sweet potatoes,1992,6,127273,591,47.19188279,20,26156,6.413543781,16,55,19
Gwanda,Wheat,1992,358,21809,591,50.54621094,25,26156,6.007508163,28,75,21
Gwanda,Wheat,1992,224,21809,591,38.40975482,18,26156,4.946369874,16,71,24
Gwanda,Cassava,1993,487,100000,591,45.3733757,19,26156,5.517208078,24,70,21
Gwanda,Cassava,1993,160,100000,591,49.4421345,28,26156,5.902103172,38,72,21
Gwanda,Maize,1993,304,43552,591,34.13307843,30,26156,5.719889876,9,66,21
Gwanda,Maize,1993,462,43552,591,35.42910045,33,26156,4.548202098,34,56,17
Gwanda,Potatoes,1993,308,210314,591,46.68746847,24,26156,6.669529416,1,76,19
Gwanda,Potatoes,1993,120,210314,591,41.69617915,27,26156,4.750929218,6,69,19
Gwanda,"Rice, paddy",1993,1876,43559,591,57.97429171,31,26156,4.946263888,26,73,21
Gwanda,"Rice, paddy",1993,1401,43559,591,67.07780816,33,26156,5.266227032,27,61,18
Gwanda,Sorghum,1993,156,39529,591,46.48714759,23,26156,7.10959773,27,71,23
Gwanda,Sorghum,1993,1180,39529,591,39.04468913,35,26156,5.617008201,36,61,21
Gwanda,Soybeans,1993,220,21589,591,34.51086611,20,26156,5.632353113,17,73,18
Gwanda,Soybeans,1993,1690,21589,591,37.57792132,29,26156,4.674941549,26,72,22
Gwanda,Sweet potatoes,1993,248,122955,591,32.24914235,31,26156,7.161797643,17,64,16
Gwanda,Sweet potatoes,1993,387,122955,591,36.82639309,18,26156,6.624966131,14,74,19
Gwanda,Wheat,1993,768,23272,591,30.98685456,35,26156,5.004074624,39,60,15
Gwanda,Wheat,1993,647,23272,591,30.40046769,35,26156,6.345806011,6,66,15
Gwanda,Cassava,1994,2006,100000,591,35.72032498,30,30195,6.216814453,8,59,18
Gwanda,Cassava,1994,578,100000,591,47.52980027,35,30195,5.921666758,2,67,18
Gwanda,Maize,1994,189,42371,591,52.10010827,28,30195,6.012719118,1,76,17
Gwanda,Maize,1994,200,42371,591,34.80541039,18,30195,4.684079249,16,73,19
Gwanda,Potatoes,1994,122,230166,591,47.19847683,31,30195,7.077170002,23,75,25
Gwanda,Potatoes,1994,3,230166,591,46.24856523,21,30195,6.208843215,32,70,20
Gwanda,"Rice, paddy",1994,25,42989,591,52.79913039,31,30195,7.05181629,28,59,22
Gwanda,"Rice, paddy",1994,1753,42989,591,66.45457122,28,30195,4.722222454,5,62,23
Gwanda,Sorghum,1994,1208,35065,591,36.52780776,36,30195,6.418062652,36,67,25
Gwanda,Sorghum,1994,594,35065,591,56.92831399,20,30195,4.803564468,1,66,23
Gwanda,Soybeans,1994,1673,20386,591,32.31528909,20,30195,4.608695247,24,73,20
Gwanda,Soybeans,1994,684,20386,591,56.46868874,31,30195,5.611510977,17,67,18
Gwanda,Sweet potatoes,1994,1615,176667,591,45.70976142,34,30195,7.322097972,5,55,18
Gwanda,Sweet potatoes,1994,280,176667,591,45.01110015,25,30195,5.023115055,5,56,24
Gwanda,Wheat,1994,153,20237,591,31.94550613,36,30195,5.617122801,37,77,17
Gwanda,Wheat,1994,542,20237,591,35.48885969,31,30195,5.391560418,13,73,20
Gwanda,Cassava,1995,312,100000,591,49.94704718,26,37842,5.906596905,6,63,23
Gwanda,Cassava,1995,612,100000,591,35.6395615,31,37842,6.574209678,16,77,22
Gwanda,Maize,1995,335,45223,591,32.45974539,33,37842,4.807776749,25,64,20
Gwanda,Maize,1995,152,45223,591,51.29019509,24,37842,4.760038039,34,75,24
Gwanda,Potatoes,1995,195,274272,591,38.83786012,35,37842,5.180271502,20,77,23
Gwanda,Potatoes,1995,174,274272,591,44.93322042,28,37842,4.895927306,35,80,25
Gwanda,"Rice, paddy",1995,9,50306,591,57.3414485,25,37842,6.436160044,14,75,24
Gwanda,"Rice, paddy",1995,4,50306,591,48.41490082,34,37842,7.066087261,36,80,21
Gwanda,Sorghum,1995,1352,34588,591,60.54880693,21,37842,6.655918078,7,77,18
Gwanda,Sorghum,1995,22,34588,591,59.33157782,20,37842,5.982854523,29,78,25
Gwanda,Soybeans,1995,863,20446,591,62.4901206,29,37842,5.457871273,30,60,21
Gwanda,Soybeans,1995,1130,20446,591,43.61444121,36,37842,4.759490199,20,74,16
Gwanda,Sweet potatoes,1995,1166,168000,591,47.2879691,24,37842,7.342409555,19,57,23
Gwanda,Sweet potatoes,1995,119,168000,591,40.7192594,26,37842,4.820788186,3,60,19
Gwanda,Wheat,1995,280,21675,591,66.68832981,31,37842,6.242052013,5,77,19
Gwanda,Wheat,1995,1129,21675,591,61.33186249,19,37842,5.001038726,5,68,20
Gwanda,Cassava,1996,441,100000,591,63.46513414,30,54595,5.560224583,37,73,21
Gwanda,Cassava,1996,44,100000,591,39.37252634,20,54595,4.747352458,9,59,24
Gwanda,Maize,1996,982,40397,591,56.01334416,36,54595,7.313517308,20,72,15
Gwanda,Maize,1996,814,40397,591,35.39454002,31,54595,5.661826398,31,56,23
Gwanda,Potatoes,1996,62,228877,591,56.03021253,36,54595,4.672437054,0,70,21
Gwanda,Potatoes,1996,652,228877,591,67.10604388,29,54595,6.471862118,21,74,15
Gwanda,"Rice, paddy",1996,68,51031,591,34.75591197,31,54595,5.384762927,13,67,18
Gwanda,"Rice, paddy",1996,743,51031,591,59.96669215,25,54595,5.859813416,27,74,20
Gwanda,Sorghum,1996,141,38763,591,36.67847052,23,54595,6.962386495,29,72,24
Gwanda,Sorghum,1996,280,38763,591,33.10695144,19,54595,6.12166671,5,68,20
Gwanda,Soybeans,1996,280,21051,591,45.93248374,29,54595,6.421748487,39,57,19
Gwanda,Soybeans,1996,331,21051,591,54.32342534,35,54595,4.828936119,22,62,16
Gwanda,Sweet potatoes,1996,11,170000,591,56.31006755,22,54595,6.98571967,18,55,23
Gwanda,Sweet potatoes,1996,212,170000,591,60.24218572,23,54595,4.603563116,39,77,21
Gwanda,Wheat,1996,51,19344,591,35.29006485,31,54595,6.979540061,13,75,20
Gwanda,Wheat,1996,756,19344,591,48.17631461,31,54595,7.064973419,27,71,24
Gwanda,Cassava,1997,537,100000,591,40.58227261,26,77691,5.16516459,26,64,22
Gwanda,Cassava,1997,42,100000,591,69.69141302,21,77691,5.111488821,23,55,16
Gwanda,Maize,1997,6,45557,591,47.70351758,19,77691,5.374358869,4,69,19
Gwanda,Maize,1997,1542,45557,591,50.54495302,19,77691,5.671419084,20,67,19
Gwanda,Potatoes,1997,1455,268502,591,62.56532471,22,77691,5.667419697,7,74,17
Gwanda,Potatoes,1997,577,268502,591,58.25799145,37,77691,6.07938452,17,64,18
Gwanda,"Rice, paddy",1997,1237,53703,591,66.35375127,30,77691,6.931924963,35,71,17
Gwanda,"Rice, paddy",1997,725,53703,591,44.82294584,29,77691,6.842744374,11,72,22
Gwanda,Sorghum,1997,1849,36845,591,42.89833235,30,77691,6.876572503,20,60,22
Gwanda,Sorghum,1997,187,36845,591,66.34777265,20,77691,6.151029296,10,71,18
Gwanda,Soybeans,1997,159,17212,591,48.93905624,20,77691,4.567446499,33,61,24
Gwanda,Soybeans,1997,347,17212,591,64.70930606,28,77691,3.692863601,3,49,18
Gwanda,Sweet potatoes,1997,515,145662,591,51.27868781,27,77691,4.371745575,22,59,23
Gwanda,Sweet potatoes,1997,655,145662,591,59.3189118,29,77691,8.399135958,36,58,25
Gwanda,Wheat,1997,517,22426,591,61.09387478,29,77691,8.840656256,4,43,18
Gwanda,Wheat,1997,100,22426,591,54.65030015,28,77691,8.153022903,29,54,16
Gwanda,Cassava,1998,59,100000,591,54.1077461,32,62397,5.270749441,32,43,22
Gwanda,Cassava,1998,318,100000,591,55.27755933,27,62397,8.050304395,14,55,15
Gwanda,Maize,1998,34,60780,591,53.57014709,29,62397,9.679240873,5,35,20
Gwanda,Maize,1998,15,60780,591,58.59986279,28,62397,6.974978386,25,57,24
Gwanda,Potatoes,1998,1085,293744,591,55.77264351,29,62397,7.39389918,11,53,24
Gwanda,Potatoes,1998,12,293744,591,45.89239456,31,62397,6.68727523,40,49,17
Gwanda,"Rice, paddy",1998,835,47762,591,45.38497051,26,62397,7.88118645,38,56,25
Gwanda,"Rice, paddy",1998,199,47762,591,56.85420099,32,62397,5.875333778,27,43,23
Gwanda,Sorghum,1998,626,48105,591,58.51663927,24,62397,8.202706015,24,38,22
Gwanda,Sorghum,1998,140,48105,591,51.79939437,31,62397,8.985348193,23,45,21
Gwanda,Soybeans,1998,588,26937,591,50.7330069,26,62397,5.87707519,29,57,20
Gwanda,Soybeans,1998,996,26937,591,47.18283631,30,62397,7.707595055,31,35,23
Gwanda,Sweet potatoes,1998,97,175055,591,43.6672299,28,62397,4.524171562,0,55,25
Gwanda,Sweet potatoes,1998,1777,175055,591,44.8302551,26,62397,9.926212291,7,45,22
Gwanda,Wheat,1998,1146,26088,591,43.58788762,31,62397,6.455592696,17,58,25
Gwanda,Wheat,1998,403,26088,591,55.59160391,26,62397,8.016210782,11,44,17
Gwanda,Cassava,1999,961,100000,591,61.5620517,28,62831.39,3.71105919,22,49,22
Gwanda,Cassava,1999,186,100000,591,49.32609633,27,62831.39,5.49091063,9,51,19
Gwanda,Maize,1999,544,53702,591,55.25435777,25,62831.39,9.254089438,28,48,15
Gwanda,Maize,1999,268,53702,591,51.66921088,27,62831.39,6.005242945,26,50,19
Gwanda,Potatoes,1999,241,238938,591,49.66474269,25,62831.39,7.437078236,36,56,20
Gwanda,Potatoes,1999,361,238938,591,46.01868196,31,62831.39,3.808429173,8,60,18
Gwanda,"Rice, paddy",1999,243,57337,591,58.22686794,31,62831.39,5.818219385,24,37,21
Gwanda,"Rice, paddy",1999,128,57337,591,53.2208266,25,62831.39,4.52363558,22,43,24
Gwanda,Sorghum,1999,421,43845,591,43.65305437,27,62831.39,3.510404312,36,43,24
Gwanda,Sorghum,1999,222,43845,591,56.32938343,24,62831.39,6.030447288,22,44,24
Gwanda,Soybeans,1999,240,24450,591,45.90067655,30,62831.39,5.498340808,17,43,22
Gwanda,Soybeans,1999,90,24450,591,60.9835384,28,62831.39,4.61136408,8,45,15
Gwanda,Sweet potatoes,1999,57,143991,591,40.00933429,26,62831.39,5.545219232,7,56,23
Gwanda,Sweet potatoes,1999,34,143991,591,57.14218792,29,62831.39,8.292875734,36,57,16
Gwanda,Wheat,1999,813,23028,591,44.359648,29,62831.39,3.828031463,11,45,19
Gwanda,Wheat,1999,483,23028,591,59.79236306,24,62831.39,8.869532817,6,36,22
Gwanda,Cassava,2000,118,100000,591,45.20094476,29,63265.78,3.793575185,17,57,20
Gwanda,Cassava,2000,242,100000,591,64.95585424,26,63265.78,4.193189124,4,47,20
Gwanda,Maize,2000,483,54329,591,41.36561835,31,63265.78,7.661537348,9,49,16
Gwanda,Maize,2000,1501,54329,591,61.66852372,26,63265.78,9.392694614,25,51,24
Gwanda,Potatoes,2000,379,277566,591,51.33189406,25,63265.78,4.516154055,36,44,21
Gwanda,Potatoes,2000,452,277566,591,63.56791363,27,63265.78,5.794289715,21,38,20
Gwanda,"Rice, paddy",2000,122,47798,591,44.82069159,31,63265.78,7.354286985,37,57,20
Gwanda,"Rice, paddy",2000,28,47798,591,56.40226277,26,63265.78,5.993513566,32,48,18
Gwanda,Sorghum,2000,117,46477,591,63.56222995,30,63265.78,8.620107545,29,44,20
Gwanda,Sorghum,2000,323,46477,591,54.82130787,28,63265.78,9.45949344,25,51,18
Gwanda,Soybeans,2000,176,23312,591,43.02151392,31,63265.78,8.0344125,10,44,24
Gwanda,Soybeans,2000,165,23312,591,47.36534833,26,63265.78,5.414492777,23,35,18
Gwanda,Sweet potatoes,2000,223,151462,591,57.17377029,32,63265.78,6.276004336,9,60,23
Gwanda,Sweet potatoes,2000,17,151462,591,46.82652785,25,63265.78,9.160691747,3,58,21
Gwanda,Wheat,2000,6,24873,591,56.96640758,26,63265.78,7.887658711,22,42,22
Gwanda,Wheat,2000,1668,24873,591,62.85948245,29,63265.78,8.183844843,12,39,21
Gwanda,Cassava,2001,24,100000,591,60.50320928,29,63700.17,9.072011412,39,36,22
Gwanda,Cassava,2001,893,100000,591,61.39451307,29,63700.17,7.702287236,32,41,16
Gwanda,Maize,2001,749,54553,591,44.17085032,25,63700.17,5.88509677,30,41,15
Gwanda,Maize,2001,1101,54553,591,58.55363573,25,63700.17,6.16496284,19,36,22
Gwanda,Potatoes,2001,247,283768,591,62.40392519,31,63700.17,3.504752314,4,46,15
Gwanda,Potatoes,2001,548,283768,591,52.3003173,27,63700.17,7.388007483,21,39,20
Gwanda,"Rice, paddy",2001,753,57495,591,42.26206161,27,63700.17,8.340398059,35,57,25
Gwanda,"Rice, paddy",2001,154,57495,591,57.30636014,29,63700.17,8.66077954,22,55,24
Gwanda,Sorghum,2001,26,47429,591,49.84213387,29,63700.17,3.558822825,35,51,17
Gwanda,Sorghum,2001,160,47429,591,45.41393636,28,63700.17,5.9565851,17,56,17
Gwanda,Soybeans,2001,350,25846,591,61.58245338,30,63700.17,9.416003106,28,57,17
Gwanda,Soybeans,2001,105,25846,591,50.77148138,31,63700.17,8.18422855,22,36,16
Gwanda,Sweet potatoes,2001,57,155212,591,41.81420849,27,63700.17,5.131779302,11,41,19
Gwanda,Sweet potatoes,2001,578,155212,591,61.18749126,26,63700.17,6.294130313,38,38,18
Gwanda,Wheat,2001,271,24934,591,44.2252605,29,63700.17,7.991902443,23,37,24
Gwanda,Wheat,2001,356,24934,591,43.35365671,29,63700.17,8.923095695,25,35,20
Gwanda,Cassava,2002,298,100000,591,57.69622912,29,64134.56,6.878498176,40,45,20
Gwanda,Cassava,2002,470,100000,591,58.25204566,24,64134.56,5.243634849,23,58,19
Gwanda,Maize,2002,416,60791,591,59.79023382,27,64134.56,7.550090941,2,56,23
Gwanda,Maize,2002,212,60791,591,53.50567601,28,64134.56,8.709291688,3,56,17
Gwanda,Potatoes,2002,40,251347,591,52.62741529,29,64134.56,7.792508068,26,51,25
Gwanda,Potatoes,2002,147,251347,591,61.25353851,29,64134.56,8.055908858,39,42,20
Gwanda,"Rice, paddy",2002,68,57197,591,52.60950014,28,64134.56,4.397698806,27,59,20
Gwanda,"Rice, paddy",2002,4,57197,591,48.8246387,27,64134.56,5.952384957,24,45,19
Gwanda,Sorghum,2002,11,52691,591,40.92604945,31,64134.56,8.532078733,7,40,17
Gwanda,Sorghum,2002,1986,52691,591,61.43378674,24,64134.56,7.224193642,15,45,23
Gwanda,Soybeans,2002,1253,26304,591,49.60384796,30,64134.56,4.931890506,26,52,23
Gwanda,Soybeans,2002,317,26304,591,54.61813464,30,64134.56,4.626212446,20,45,16
Gwanda,Sweet potatoes,2002,1309,155890,591,41.55934359,31,64134.56,5.026003659,34,54,24
Gwanda,Sweet potatoes,2002,733,155890,591,48.23991436,27,64134.56,3.5253661,19,51,25
Gwanda,Wheat,2002,1423,22398,591,62.84916863,31,64134.56,8.86979671,29,41,21
Gwanda,Wheat,2002,729,22398,591,46.42693735,31,64134.56,9.406887533,20,50,22
Gwanda,Cassava,2004,390,100000,591,63.04749127,30,65003.34,5.80428611,11,40,23
